机构名称,当前状态,上市地点,拟发行数量,申报日期,上会日期,申购日期,上市日期,主承销商,承销方式,9,发行前总股本,发行后总股本,13,占发行后总股本比例,发审委委员,网站,公司代码,yyy,时间戳,简称,详情链接,文件链接
顾家家居,上会通过,上交所,110000000,2015/6/26,2016/4/6,2016/9/27,2016/10/14,中信建投证券,余额包销,1,632289205,742289205,1719992000,0.14819,储钢汉&sbquo;朱国光&sbquo;栗皓&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠&sbquo;林勇峰,http://topic.eastmoney.com/gjjuipo/,80357620,23377,AN201506260010027958,顾家家居,data.eastmoney.com/xg/gh/detail/80357620.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506260010027958_1.pdf
浙江三维橡胶制品,上会通过,上交所,22700000,2015/6/26,2016/3/23,2016/11/24,2016/12/7,招商证券,余额包销,1,90700000,113400000,363400000,0.20018,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;刘振平&sbquo;郭洪俊,http://topic.eastmoney.com/swxjzp/,80307204,23668,AN201506260010027945,三维股份,data.eastmoney.com/xg/gh/detail/80307204.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506260010027945_1.pdf
中国电影,上会通过,上交所,467000000,2015/6/26,2015/7/8,2016/7/28,2016/8/9,中信建投证券,余额包销,1,1867000000,2334000000,4618000000,0.20009,郭洪俊&sbquo;姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;陈朝晖&sbquo;李亚非&sbquo;刘振平,http://topic.eastmoney.com/zgdy2014/,80167592,23777,AN201506260010027955,中国电影,data.eastmoney.com/xg/gh/detail/80167592.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506260010027955_1.pdf
上海飞科电器,上会通过,上交所,56000000,2015/6/26,2015/7/8,2016/4/5,2016/4/18,中信证券,余额包销,1,435600000,491600000,728000000,0.11391,郭洪俊&sbquo;姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;陈朝晖&sbquo;李亚非&sbquo;刘振平,http://topic.eastmoney.com/SHFKDQIPO/,80357631,23382,AN201506260010027959,飞科电器,data.eastmoney.com/xg/gh/detail/80357631.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506260010027959_1.pdf
自贡华气科技,未上会,上交所,26208400,2015/6/26,,,,中德证券,余额包销,1,78625000,104833400,351470000,0.25,,,80437109,28085,AN201506260010027960,华气科技,data.eastmoney.com/xg/gh/detail/80437109.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506260010027960_1.pdf
白银有色集团,上会通过,上交所,1568000000,2015/6/25,2016/11/30,2017/2/3,2017/2/15,中信建投证券,余额包销,1,7404774511,8972774511,2260000000,0.17475,操舰&sbquo;朱毅&sbquo;刘志强&sbquo;刘燊&sbquo;曹茂喜&sbquo;刘振平&sbquo;陈朝晖,http://topic.eastmoney.com/byys/,80305010,23526,AN201506250010017633,白银有色,data.eastmoney.com/xg/gh/detail/80305010.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506250010017633_1.pdf
西藏华钰矿业,上会通过,上交所,52000000,2015/6/25,2015/11/25,2016/3/3,2016/3/16,中信证券,余额包销,1,525916300,577916300,730000000,0.08998,姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;李亚非&sbquo;刘振平&sbquo;陈朝晖&sbquo;郭洪俊,http://topic.eastmoney.com/XZHYKYIPO/,80397232,24868,AN201506250010017629,华钰矿业,data.eastmoney.com/xg/gh/detail/80397232.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506250010017629_1.pdf
青岛鼎信通讯,上会通过,上交所,130000000,2015/6/23,2016/3/16,2016/9/22,2016/10/11,中国国际金融证券,余额包销,1,443105500,573105500,805969300,0.22683,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;李亚非&sbquo;朱国光,http://topic.eastmoney.com/qddxtx/,80357629,23371,AN201506230009996889,鼎信通讯,data.eastmoney.com/xg/gh/detail/80357629.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506230009996889_1.pdf
江苏赛福天钢索,上会通过,上交所,55200000,2015/6/23,2015/7/8,2016/3/21,2016/3/31,广发证券,余额包销,1,220800000,276000000,306076500,0.2,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;刘振平,http://topic.eastmoney.com/jssftgsipo/,80329984,23680,AN201506230009996887,赛福天,data.eastmoney.com/xg/gh/detail/80329984.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506230009996887_1.pdf
上海浦江缆索,未上会,上交所,30000000,2015/6/19,,,,浙商证券,余额包销,1,90000000,120000000,347700000,0.25,,,80069661,27955,AN201506190009977165,浦江缆索,data.eastmoney.com/xg/gh/detail/80069661.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506190009977165_1.pdf
湖南百利工程科技,上会通过,上交所,74000000,2015/6/18,2015/12/2,2016/5/5,2016/5/17,华融证券,余额包销,1,490298992,564298992,798600000,0.13114,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;刘振平,http://topic.eastmoney.com/blgckj/,80329980,23229,AN201506190009972166,百利科技,data.eastmoney.com/xg/gh/detail/80329980.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506190009972166_1.pdf
舟山港,上会通过,上交所,200000000,2015/6/18,2015/7/1,,,中国中投证券,余额包销,1,600000000,800000000,614000000,0.25,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;陈朝晖,http://topic.eastmoney.com/zsg/,80202672,23205,AN201506190009972167,舟山港,data.eastmoney.com/xg/gh/detail/80202672.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506190009972167_1.pdf
广州白云电器设备,上会通过,上交所,49100000,2015/6/17,2015/7/8,2016/3/9,2016/3/22,中信证券,余额包销,1,451930648,501030648,1171530000,0.098,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;刘振平,http://topic.eastmoney.com/bydq2012/,80100827,23231,AN201506170009955240,白云电器,data.eastmoney.com/xg/gh/detail/80100827.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506170009955240_1.pdf
浙江德宏汽车电子电器,上会通过,上交所,19600000,2015/6/17,2015/7/1,2016/3/30,2016/4/12,摩根士丹利华鑫证券,余额包销,1,78400000,98000000,223290000,0.2,姜业清&sbquo;郭洪俊&sbquo;梁锋&sbquo;刘振平&sbquo;陈朝晖&sbquo;李亚非&sbquo;刘燊,http://topic.eastmoney.com/dhqcdz/,80198356,23162,AN201506170009955237,德宏股份,data.eastmoney.com/xg/gh/detail/80198356.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506170009955237_1.pdf
新疆汇嘉时代百货,上会通过,上交所,60000000,2015/6/12,2015/12/9,2016/4/25,2016/5/6,中国银河证券,余额包销,1,240000000,300000000,538689400,0.2,姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;郭洪俊&sbquo;刘振平&sbquo;陈朝晖&sbquo;李亚非,http://topic.eastmoney.com/hjsdbhipo/,80357634,23272,AN201506120009914359,汇嘉时代,data.eastmoney.com/xg/gh/detail/80357634.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506120009914359_1.pdf
江苏银行,上会通过,上交所,2597500000,2015/6/12,2015/7/1,2016/7/20,2016/8/2,中银国际证券,余额包销,1,14769606643,17367106643,0,0.14956,操舰&sbquo;朱毅&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;栗皓,http://topic.eastmoney.com/JSYHIPO/,80088265,23983,AN201506120009914349,江苏银行,data.eastmoney.com/xg/gh/detail/80088265.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506120009914349_1.pdf
东莞台一盈拓科技,未上会,上交所,70000000,2015/6/12,,,,国金证券,余额包销,1,330000000,400000000,1042419600,0.175,,,80435398,27806,AN201506120009914366,盈拓科技,data.eastmoney.com/xg/gh/detail/80435398.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506120009914366_1.pdf
山东天鹅棉业机械,上会通过,上交所,23340000,2015/6/11,2015/11/18,2016/4/15,2016/4/27,中德证券,余额包销,1,93340000,116680000,293950000,0.20003,朱国光&sbquo;储钢汉&sbquo;邱永红&sbquo;栗皓&sbquo;杨金忠&sbquo;张永卫&sbquo;林勇峰,http://topic.eastmoney.com/temyjx/,80318061,23703,AN201506110009902982,天鹅股份,data.eastmoney.com/xg/gh/detail/80318061.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506110009902982_1.pdf
广州天创时尚鞋业,上会通过,上交所,70000000,2015/6/11,2015/6/24,2016/2/1,2016/2/18,招商证券,余额包销,1,428895467,498895467,685136700,0.14031,储钢汉&sbquo;栗皓&sbquo;林勇峰&sbquo;张永卫&sbquo;朱国光&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/tcssxy/,80206103,23294,AN201506110009902985,天创时尚,data.eastmoney.com/xg/gh/detail/80206103.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506110009902985_1.pdf
浙江司太立制药,上会通过,上交所,30000000,2015/6/11,2015/6/24,2016/2/26,2016/3/9,东方花旗证券,余额包销,1,120000000,150000000,608178600,0.2,朱毅&sbquo;操舰&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;杨金忠,http://topic.eastmoney.com/zjstlzy/,80306658,23289,AN201506110009902983,司太立,data.eastmoney.com/xg/gh/detail/80306658.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506110009902983_1.pdf
千禾味业食品,上会通过,上交所,40000000,2015/6/11,2015/6/24,2016/2/24,2016/3/7,招商证券,余额包销,1,325985200,365985200,395940400,0.10929,操舰&sbquo;朱毅&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;张永卫,http://topic.eastmoney.com/qhwysp/,80329956,23686,AN201506110009902984,千禾味业,data.eastmoney.com/xg/gh/detail/80329956.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506110009902984_1.pdf
广西广播电视信息网络,上会通过,上交所,300000000,2015/6/9,2016/1/27,2016/8/3,2016/8/15,华泰联合证券,余额包销,1,1671026239,1971026239,1960348600,0.1522,郭洪俊&sbquo;姜业清&sbquo;曹茂喜&sbquo;刘振平&sbquo;陈朝晖&sbquo;李亚非&sbquo;颜志元,http://topic.eastmoney.com/gxgbdsxxwl/,80329817,23495,AN201506090009879633,广西广电,data.eastmoney.com/xg/gh/detail/80329817.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506090009879633_1.pdf
亚翔系统集成科技（苏州）,上会通过,上交所,53360000,2015/6/8,2016/9/28,2016/12/20,2016/12/30,广州证券,余额包销,1,213360000,266720000,207500000,0.20006,储钢汉&sbquo;邱永红&sbquo;杨金忠&sbquo;张永卫&sbquo;栗皓&sbquo;林勇峰&sbquo;刘燊,http://topic.eastmoney.com/yxxt/,80329967,23613,AN201506080009868962,亚翔集成,data.eastmoney.com/xg/gh/detail/80329967.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868962_1.pdf
三角轮胎,上会通过,上交所,200000000,2015/6/8,2016/1/6,2016/8/30,2016/9/9,安信证券,余额包销,1,800000000,1000000000,5292900000,0.2,郭洪俊&sbquo;姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;陈朝晖&sbquo;李亚非&sbquo;杨金忠,http://topic.eastmoney.com/SJLTIPO/,80136925,23933,AN201506080009868964,三角轮胎,data.eastmoney.com/xg/gh/detail/80136925.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868964_1.pdf
青岛康普顿科技,上会通过,上交所,25000000,2015/6/8,2015/7/1,2016/3/23,2016/4/6,光大证券,余额包销,1,200000000,225000000,324033000,0.11111,储钢汉&sbquo;朱国光&sbquo;林勇峰&sbquo;栗皓&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/kpdkj/,80197634,23300,AN201506080009868967,康普顿,data.eastmoney.com/xg/gh/detail/80197634.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868967_1.pdf
申龙电梯,上会通过,上交所,85100000,2015/6/8,2015/7/1,,,光大证券,余额包销,1,255300000,340400000,600000000,0.25,姜业清&sbquo;梁锋&sbquo;曹茂喜&sbquo;郭洪俊&sbquo;陈朝晖&sbquo;刘振平&sbquo;李亚非,http://topic.eastmoney.com/SLDT2014/,80329962,23780,AN201506080009868963,申龙电梯,data.eastmoney.com/xg/gh/detail/80329962.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868963_1.pdf
南京多伦科技,上会通过,上交所,51680000,2015/6/8,2015/7/1,2016/4/21,2016/5/3,华泰联合证券,余额包销,1,626779500,678459500,419791000,0.07617,郭洪俊&sbquo;姜业清&sbquo;曹茂喜&sbquo;刘振平&sbquo;陈朝晖&sbquo;李亚非&sbquo;邱永红,http://topic.eastmoney.com/dlkjipo/,80357627,23274,AN201506080009868961,多伦科技,data.eastmoney.com/xg/gh/detail/80357627.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868961_1.pdf
沈阳桃李面包,上会通过,上交所,45012600,2015/6/5,2015/6/17,2015/12/14,2015/12/22,中信证券,余额包销,1,680152702,725165302,565350000,0.06207,朱国光&sbquo;储钢汉&sbquo;栗皓&sbquo;林勇峰&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/SYTLMBIPO/,80277790,23259,AN201506050009852763,桃李面包,data.eastmoney.com/xg/gh/detail/80277790.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506050009852763_1.pdf
南方出版传媒,上会通过,上交所,218000000,2015/6/5,2015/6/17,2016/1/28,2016/2/15,长城证券,余额包销,1,819100000,1037100000,989740000,0.2102,操舰&sbquo;朱毅&sbquo;吴钧&sbquo;刘志强&sbquo;刘燊&sbquo;颜志元&sbquo;姜业清,http://topic.eastmoney.com/nfcbcm/,80279506,23464,AN201506050009852761,南方传媒,data.eastmoney.com/xg/gh/detail/80279506.html,https://notice.eastmoney.com/pdffile/web/H2_AN201506050009852761_1.pdf
